"x1","x2","x3","y1","y2","y3","y4","z1","alpha","beta","y","z2"
1.56578288134187,0.348378450609744,0.984977031126618,-2.72689082846045,0.327378734014928,0.760016300482675,2.32008107355796,1.7529981918633,1.03022377944458,-0.223615340502001,1.39050284502889,-1.43878869049863
0.586703882552683,0.784132784232497,-0.951117181219161,-0.10670675849542,0.427750783972442,4.6466859371867,1.77590633742511,-2.00222039781511,0.0180537680564449,3.43797087100567,1.61958726902342,-0.361520413849727
0.707357274368405,0.633006142452359,-0.0886075561866164,0.321963042486459,-2.27596894651651,1.80801657028496,1.79772881907411,-2.57369471294805,0.111784441125579,1.51252580068773,-1.00033106464505,1.46165769711128
1.53352434467524,0.149113783612847,1.52872368413955,-2.15917287301272,-0.496655530761927,0.423232415923849,2.00408971868455,2.7986146886833,1.08175962784234,-0.325425741367508,-0.900827647135244,-0.346532494362546
0.603029509074986,-0.177640891633928,-0.996824841015041,-2.26980466162786,-0.845592836849391,3.80694246036001,3.5846582846716,2.4525176086463,0.975525326112285,2.1653750444646,0.855276695729546,-1.33161615764101
0.924327838234603,-0.264290970750153,1.1943405373022,-2.4531032606028,-0.0139596797525883,4.28283438552171,0.289656242821366,-0.104166775010526,0.94036334089376,1.84405151539017,1.92213928770431,-1.16748285293678
-1.77507232688367,-0.0981658948585391,1.64906955417246,-2.98518704390153,-0.904334848746657,2.2428996860981,2.4259621440433,-1.37968260934576,-2.01141255515441,0.577846509837546,-0.282109495990662,0.624715283031537
-1.99313932936639,-1.91414657700807,-0.974248143844306,-2.8276327913627,2.23324155109003,3.80976566812024,1.00719252601266,1.60114692617208,0.057492580667138,1.67841047347058,2.11604923189048,-1.84290352093748
-1.17228418774903,1.49873102363199,-0.0152723928913474,0.0737975891679525,1.28219674341381,3.92662757309154,3.4512936079409,0.603679538704455,-2.62148479867727,3.4216329381871,-2.15505869452199,1.1507158339973
-1.32442591805011,1.71381036099046,-1.94333147350699,1.22582295583561,-2.19173571607098,3.74220121651888,2.65426645404659,-1.27906279731542,-2.59449853167497,3.37560868461849,-2.01981468791742,1.6780795890759
0.0411363504827023,-1.38318376615644,0.0263067800551653,2.19263652479276,1.11078871786594,4.4182356656529,3.23006288264878,-2.2758958870545,1.3761537570972,4.6275530120288,2.21772602457297,-0.64641260206539
0.639813168905675,-0.599819043651223,0.00916601251810789,-2.65129675157368,1.19617168139666,2.80817690188996,3.99189676623791,-0.38609580276534,1.21919545368757,1.56906207367079,1.01321994904154,-0.507781332252225
0.645217560231686,-1.19052090775222,-1.87272365018725,2.40764837851748,-1.27157650329173,0.552093151491135,3.7149461673107,-0.851612395606935,2.17524977353122,2.03338134957245,1.85531969734489,-0.882800782268302
-1.65544266626239,-1.98381797410548,-0.285083175636828,2.6666402653791,0.646946179680526,3.88852567994036,4.66506960103288,-2.64765228051692,0.324178668948822,4.71675284089753,-1.84420980180243,2.01311811729452
-1.5924768447876,-0.755029244348407,1.47985488269478,-2.39909446192905,0.986054715234786,1.15884224534966,4.16417230153456,-1.58796464558691,-1.15830433843564,0.590899855645839,0.535131550063392,0.181631291026125
-0.196651625446975,-0.837887970730662,0.516989819705486,0.925507789012045,-0.101319098845124,3.3260344050359,0.253868033178151,0.867142954375595,0.511346864430234,2.67579587693559,1.62821691676461,-1.29945703314995
0.56297033559531,1.64377857744694,1.20087686087936,0.591346009634435,2.39900395134464,3.34764578379691,3.89054224244319,-1.12807861855254,-1.27122735498752,3.43423826155486,-2.06618666437593,1.65799221626453
-1.6032560672611,1.80815766192973,0.819509202614427,2.06198234762996,-0.271715304348618,2.01797922607511,3.03791819838807,0.894720790442079,-3.5200821913965,2.81478554777335,-2.42540185487801,1.22509190240508
1.23350899480283,0.127675245516002,0.564995069988072,-0.557254468090832,1.52267340989783,2.42617897456512,3.07055043173023,-2.6870119641535,0.996227672830224,2.08556640181923,1.77060080368093,-0.233346613950697
-1.98174413107336,-0.701191622763872,-0.0316662350669503,-1.68282361887395,2.43083888338879,4.12964299088344,3.81739574717358,2.45080266427249,-1.29592453536671,2.94619071422145,-2.43358645775485,0.724480670208221
1.11153760645539,0.00991737842559814,-1.7612733989954,0.099821153562516,-2.13676193263382,3.34498175536282,0.865210792981088,1.46921259071678,1.45594361995906,2.2785081797163,1.38643821927262,-1.34401797902834
-0.389578084461391,-0.080835921689868,1.19716286472976,2.93324559275061,0.0891154110431671,3.51216642884538,2.12220975547098,2.70578802097589,-0.551877812154591,4.05412865455961,-1.71444479788512,0.19214689186104
1.67387020587921,-1.43060811143368,0.0943638496100903,-0.892039448954165,-0.916421532165259,4.77297950186767,2.59140783920884,2.96307204756886,3.04116233208682,3.22445267558796,2.64028018922362,-2.61317353372464
-1.69342721253633,1.55244100932032,-0.218513874337077,2.81712860427797,-0.0118831917643547,0.58440100052394,4.07148999045603,0.517776103690267,-3.15382126182597,2.40371769907884,1.17295178368656,-0.901372098503434
0.73106927331537,1.14003295823932,-0.325131291523576,1.18344523804262,-2.43806742411107,4.85892760800198,1.78346579428762,0.49054766446352,-0.308271273622289,3.92001050908584,1.56527730700174,-1.13772630782673
-1.26991666015238,1.50482078175992,-1.84358442667872,-1.8756070076488,1.07668102858588,1.05216662748717,3.47597612184472,-2.65089720441028,-2.35752752791531,0.6262545024883,-0.913795404075204,1.43266371898034
-1.78835257980973,-0.177435885183513,1.49197496753186,-2.23033419577405,1.32978999428451,0.13311626855284,2.13573823217303,2.90481206635013,-1.9163041755408,-0.379985682554543,-0.436478568081319,-0.671264816512969
1.3608495797962,0.646735326386988,0.127157479524612,-2.04029728006572,-0.814942234195769,1.88416728749871,2.87141707842238,2.98020083969459,0.708604395142756,0.845035145559814,1.09980993086463,-1.65594647969113
0.0624614041298628,0.180980395525694,0.0480981972068548,0.348453030455858,2.97142235236242,1.78332061157562,1.7735857469961,-2.16666138544679,-0.122576336773112,1.9228392232745,0.52957859657902,0.373178327408318
1.17525540012866,-1.71087863761932,0.808599789626896,2.51330988295376,-0.611282395664603,3.79226062912494,3.67109455051832,2.27280776761472,2.67056824226677,4.29527634295868,2.41167370507898,-2.24595859014915
0.516429271548986,-0.184270704165101,-0.406439503654838,2.98305007070303,0.54871164355427,0.717008711071685,3.03092226269655,0.982479665894061,0.776681924119592,2.41271002892405,1.65436214781749,-1.3532822338015
0.352971298620105,0.14248810056597,0.696613466367126,2.30174467759207,-2.86797296907753,0.963442027568817,4.32069079834037,-1.94006292521954,0.0748810224318877,2.24976723077009,0.700538971813516,0.192683593312902
-0.471203719265759,-1.13551973644644,1.19402603339404,-0.532324655447155,-2.28906687023118,4.40859987749718,2.85933152306825,2.05944926803932,0.38911567263864,3.07968670929084,-1.30272542964932,0.144882381418045
-0.593250195495784,1.99970471300185,-1.52284113224596,-0.545246415305883,-0.720424295403063,0.951634532539174,4.99512234586291,1.13408572878689,-2.22487299481314,1.28912601614837,-1.56989794986635,0.61260835681073
-0.19391396548599,-1.1629848619923,-1.94700807612389,0.117012941278517,-0.234021116048098,2.30240339180455,0.405705502489582,0.473604070488364,1.32436698908545,1.65245832286077,2.29438361590896,-1.58791108285182
0.11731200106442,-0.817154639400542,1.24051494617015,2.34125266224146,-0.35129088582471,2.12261491804384,3.7778951053042,-0.0113843944855034,0.659791342463344,3.14199996561743,1.73212070250212,-1.07887551085604
0.0858241077512503,1.21621203795075,0.506760071963072,-2.32619389006868,2.88076242478564,0.531790475361049,4.96669434593059,1.65925187012181,-1.19454413148761,0.506907226571348,-0.26144795763113,-0.375851884270131
-1.61241157446057,0.944335456937551,-1.41882951930165,0.0126390382647514,1.74383326806128,3.73776646330953,3.53440684499219,2.11394839407876,-2.24228789885342,3.32090866924729,-2.16721837627607,0.667478257096948
-0.415358755737543,0.9592893589288,-1.0893905358389,1.64634862309322,0.487125139217824,2.53316887887195,2.42604649742134,-1.01422227825969,-1.12594264683593,2.9215353886527,-2.0500365369116,1.61089507600415
1.76746321935207,0.455898805521429,1.96264407038689,0.871607030276209,2.0370464567095,4.69040130614303,4.36494489316829,-1.25932986102998,0.931205818654038,4.5183792146761,2.31545269726448,-1.03787573095555
-1.51483528316021,-0.58498901873827,-0.0245626224204898,0.899275260977447,1.7293240679428,4.65872698347084,0.11694390210323,1.33274494763464,-0.943043836896308,3.67759346059058,-2.75299283273747,1.28747841247966
-0.915664935484529,-0.689247873611748,-1.54921653214842,-2.30168606014922,1.42275609215721,1.13395091262646,4.05797090963461,1.91419959487393,0.0636087770070881,0.631840205197223,-0.211446043947782,-0.489961090866665
1.29563846345991,1.69523723982275,-1.84408869966865,2.41278740856797,-1.83966589719057,0.580131764290854,3.05571495322511,-0.475966650992632,0.0236154067050667,1.8837273111823,-0.471990962269683,0.449683512991157
-0.418523673899472,-0.375248732976615,-0.136054137721658,0.345730422064662,-0.345254385843873,3.65706182899885,0.83919700817205,-0.102356651332229,-0.0275607699630782,2.73417989182286,-0.739883089266633,0.49569284247462
-0.16009521111846,-1.8424312248826,1.10676988586783,2.47669199667871,2.4164940174669,4.59196720737964,4.05026961350814,-1.96342740766704,1.40275989873335,5.12923325544689,1.93832690973907,-0.573340411095133
0.273997484706342,1.33228617999703,-0.52677537035197,-1.9757871623151,1.17787408037111,4.27851986372843,4.65248933061957,1.86749787256122,-0.911105974270031,2.97546485652681,-0.389454615058778,-0.363527674170659
0.264842072501779,-0.252968369051814,1.17681905534118,-0.330244049895555,2.50724394153804,3.68233440909535,0.20115242456086,2.46469449391589,0.273427791989408,2.56065514812944,1.67706351124947,-1.84919040505358
-0.620718500576913,0.302613694220781,0.0725379912182689,-0.576652906369418,0.306663896888494,3.78425172413699,1.37296628323384,-2.8330946196802,-0.928531306511723,2.56711808193475,-1.76453076608883,2.02358748020158
-1.29079269059002,1.2675363374874,1.14792144671082,-2.71877984376624,2.50350086856633,3.37601055856794,0.335462054936215,2.48354610661045,-2.74976761240419,1.32968180290656,-1.59707561179429,0.191019772723036
