"X","Y","Z"
-13,-14,47
-12.9682228073882,-11.3727795543462,47.3908852979603
-12.6901293040329,-8.77493171992086,47.4200529672637
-12.1963946157828,-6.29648895593186,47.0973564264436
-11.5226738359275,-4.0123246148594,46.4603094213267
-10.7073542463882,-1.97596889331407,45.5648122553579
-9.78913442654031,-0.217584525638711,44.4752969362605
-8.80482381719222,1.25443537883977,43.2561064638404
-7.78763137337881,2.4494516515948,41.9652115763191
-6.76606079817236,3.38949930071215,40.6505720753559
-5.7633990538306,4.10426088093593,39.3488386949645
-4.79769904488534,4.62680026522309,38.0857711555441
-3.88211952205781,4.9903612455667,36.8776876919872
-3.02548468752434,5.22623824485755,35.733365191314
-2.23294750235264,5.36255756451243,34.6559791993904
-1.50667086143877,5.42374437304135,33.6448412152694
-0.846470531244457,5.43045524013871,32.6968231473227
-0.250388358578682,5.39979403170221,31.8074473717561
0.2848176955998,5.34567656200122,30.9716711743352
0.763268236875339,5.27925333328373,30.1844169918558
1.18963636206999,5.20933454943337,29.4409050755003
1.56889184878602,5.142786556583,28.7368409303673
1.90610540525772,5.08488532090047,28.068501475284
2.20630290522507,5.03962257228718,27.4327544802353
2.47436037311149,5.00996580849301,26.8270371216309
2.71493162594178,4.99807606314589,26.2493121437876
2.93240167883296,5.00548834629489,25.6980142877169
3.13086015263046,5.03325973623874,25.1719952368392
3.31408992797588,5.08208971472197,24.6704721151624
3.4855671529614,5.15241677045669,24.1929823140015
3.64846943586251,5.24449469477365,23.739345892616
3.80568965395124,5.35845142614832,23.3096358035241
3.95985330063579,5.49433279192753,22.9041555787336
4.11333769227755,5.65213304852179,22.5234237567123
4.26829167734615,5.83181372935446,22.1681641386595
4.42665474633291,6.03331196473647,21.8393008670297
4.59017464140693,6.25653913292964,21.5379572681553
4.76042271905408,6.50137043358921,21.2654573569395
4.93880643479385,6.76762574413948,21.0233288380529
5.1265784039455,7.05504193143399,20.8133063357233
5.32484155373234,7.36323665505766,20.6373334299837
5.53454992766417,7.69166362985973,20.4975618634145
5.75650474196859,8.03955933452771,20.3963460068876
5.9913453361257,8.40588128710533,20.3362303404471
6.239534717447,8.78923829023183,20.3199273305327
6.50133948751007,9.18781351645433,20.3502826945846
6.77680407287984,9.59928199752489,20.430224683635
7.06571938283996,10.0207250386895,20.5626937506556
7.36758630305724,10.4485453258487,20.7505489029898
7.68157482596182,10.8783880320669,20.9964472881619
8.00648013232072,11.3050750199047,21.3026942910732
8.3406775818687,11.722561172281,21.6710628063566
8.682079336886,12.1239237720282,22.1025825734621
9.02809620105817,12.5013973817565,22.5973036702035
9.37560914428298,12.8464674206125,23.1540425091932
9.72095579918496,13.1500350524019,23.7701238633423
10.0599378088145,13.4026634923576,24.4411382072075
10.3878550876885,13.5949108587723,25.1607393263746
10.6995726150152,13.7177469070357,25.9205116923921
10.9896241022666,13.763040480654,26.7099392030179
11.2523546180278,13.7240920326171,27.5165051028506
11.4821009837792,13.5961726339907,28.3259459836956
11.6734046330312,13.3770197796141,29.1226701094967
11.8212470400198,13.0672337863613,29.8903324028096
11.9212933870642,12.6705193256558,30.6125371630766
